path,total_conversions,total_conversion_value,total_null
TikTok > Direct > Pinterest,0,0.0,4
TikTok > Direct > Pinterest > Affiliate Marketing,0,0.0,1
TikTok > Direct > Pinterest > Direct > Affiliate Marketing,0,0.0,1
TikTok > Direct > Pinterest > Email,0,0.0,1
TikTok > Direct > Pinterest > Facebook > YouTube > Affiliate Marketing > Email,0,0.0,1
TikTok > Direct > Pinterest > Instagram > Pinterest,0,0.0,1
TikTok > Direct > Pinterest > LinkedIn,0,0.0,1
TikTok > Direct > Pinterest > Online Display > Pinterest,0,0.0,1
TikTok > Direct > Pinterest > Pinterest,0,0.0,1
TikTok > Direct > Pinterest > YouTube > Direct,0,0.0,1
TikTok > Direct > Pinterest > YouTube > Email,0,0.0,1
TikTok > Direct > Podcast Advertising,0,0.0,2
TikTok > Direct > Podcast Advertising > Email,0,0.0,1
TikTok > Direct > Podcast Advertising > Influencer Marketing > YouTube,0,0.0,1
TikTok > Direct > Referral Programs,0,0.0,2
TikTok > Direct > Referral Programs > Email > Pinterest,0,0.0,1
TikTok > Direct > Referral Programs > Pinterest > Direct > Podcast Advertising,0,0.0,1
TikTok > Direct > TikTok > Email > YouTube,0,0.0,1
TikTok > Direct > TikTok > Pinterest,0,0.0,1
TikTok > Direct > Twitter,0,0.0,1
TikTok > Direct > YouTube,0,0.0,4
TikTok > Direct > YouTube > Direct,0,0.0,2
TikTok > Direct > YouTube > Email,0,0.0,1
TikTok > Direct > YouTube > Email > Direct,0,0.0,1
TikTok > Direct > YouTube > Pinterest,0,0.0,1
TikTok > Direct > YouTube > YouTube > Email,0,0.0,1
TikTok > Email,6,3024.38,72
TikTok > Email > Affiliate Marketing,0,0.0,5
TikTok > Email > Affiliate Marketing > Facebook > TikTok > YouTube > Email > Email > Snapchat,0,0.0,1
TikTok > Email > Affiliate Marketing > Influencer Marketing,0,0.0,1
TikTok > Email > Affiliate Marketing > Influencer Marketing > Pinterest,1,663.16,0
TikTok > Email > Affiliate Marketing > Pinterest > Google Paid Search,0,0.0,1
TikTok > Email > Affiliate Marketing > Referral Programs > YouTube > Email,0,0.0,1
TikTok > Email > Affiliate Marketing > YouTube > Podcast Advertising,0,0.0,1
TikTok > Email > Content Marketing > Facebook > Affiliate Marketing,0,0.0,1
TikTok > Email > Direct,1,477.86,5
TikTok > Email > Direct > Email,1,757.52,0
TikTok > Email > Direct > Google Paid Search,0,0.0,1
TikTok > Email > Direct > Online Display > Direct,0,0.0,1
TikTok > Email > Direct > Online Display > Instagram,0,0.0,1
TikTok > Email > Direct > Pinterest,0,0.0,1
TikTok > Email > Direct > Podcast Advertising,0,0.0,1
TikTok > Email > Email,2,1424.58,11
TikTok > Email > Email > Content Marketing,0,0.0,1
TikTok > Email > Email > Email,0,0.0,1
TikTok > Email > Email > Email > Organic Search > SMS Marketing > Affiliate Marketing,0,0.0,1
TikTok > Email > Email > Facebook > YouTube,1,691.67,0
TikTok > Email > Email > Influencer Marketing,0,0.0,1
TikTok > Email > Email > Instagram,1,43.77,0
TikTok > Email > Email > Instagram > YouTube,0,0.0,1
TikTok > Email > Email > LinkedIn,0,0.0,1
TikTok > Email > Facebook,1,782.45,3
TikTok > Email > Facebook > Email,0,0.0,1
TikTok > Email > Facebook > Pinterest,0,0.0,1
TikTok > Email > Facebook > Pinterest > Influencer Marketing > Google Paid Search,0,0.0,1
TikTok > Email > Facebook > YouTube > Podcast Advertising,0,0.0,1
TikTok > Email > Google Paid Search,0,0.0,4
TikTok > Email > Google Paid Search > Affiliate Marketing,0,0.0,1
TikTok > Email > Google Paid Search > Email,0,0.0,1
TikTok > Email > Google Paid Search > Facebook,0,0.0,1
TikTok > Email > Google Paid Search > Instagram > Direct,0,0.0,1
TikTok > Email > Google Paid Search > Podcast Advertising > Pinterest > Podcast Advertising > Online Display > Direct,0,0.0,1
TikTok > Email > Influencer Marketing,0,0.0,3
TikTok > Email > Influencer Marketing > Affiliate Marketing,0,0.0,1
TikTok > Email > Influencer Marketing > Direct > Podcast Advertising > Affiliate Marketing > Facebook,0,0.0,1
TikTok > Email > Influencer Marketing > Email,0,0.0,1
TikTok > Email > Influencer Marketing > Facebook > Pinterest > Direct,0,0.0,1
TikTok > Email > Influencer Marketing > Instagram > Pinterest,0,0.0,1
TikTok > Email > Instagram,2,1596.27,6
TikTok > Email > Instagram > Direct > Facebook > Email > Email,0,0.0,1
TikTok > Email > Instagram > Google Paid Search,0,0.0,1
TikTok > Email > Instagram > Influencer Marketing,0,0.0,1
TikTok > Email > Instagram > Online Display > Facebook,0,0.0,1
TikTok > Email > Instagram > Pinterest,0,0.0,1
TikTok > Email > Instagram > Referral Programs,0,0.0,1
TikTok > Email > LinkedIn,0,0.0,4
TikTok > Email > LinkedIn > Facebook > Online Display,0,0.0,1
TikTok > Email > LinkedIn > TikTok,0,0.0,1
TikTok > Email > Online Display,0,0.0,1
TikTok > Email > Organic Search,0,0.0,3
TikTok > Email > Organic Search > TikTok > Email,0,0.0,1
TikTok > Email > Pinterest,0,0.0,11
TikTok > Email > Pinterest > Affiliate Marketing > Email,1,775.26,0
TikTok > Email > Pinterest > Content Marketing,1,516.26,0
TikTok > Email > Pinterest > Direct,0,0.0,1
TikTok > Email > Pinterest > Direct > Affiliate Marketing > Email,0,0.0,1
TikTok > Email > Pinterest > Email > Organic Search,0,0.0,1
TikTok > Email > Pinterest > Email > Podcast Advertising,0,0.0,1
TikTok > Email > Pinterest > Email > YouTube,0,0.0,1
TikTok > Email > Pinterest > Influencer Marketing,0,0.0,1
TikTok > Email > Pinterest > Instagram,0,0.0,1
TikTok > Email > Pinterest > Instagram > LinkedIn,1,682.86,0
TikTok > Email > Pinterest > Pinterest,0,0.0,1
TikTok > Email > Pinterest > YouTube,0,0.0,2
TikTok > Email > Pinterest > YouTube > YouTube > Pinterest > Pinterest,0,0.0,1
TikTok > Email > Podcast Advertising,0,0.0,2
TikTok > Email > Podcast Advertising > Email > Email,0,0.0,1
TikTok > Email > Podcast Advertising > Facebook,0,0.0,1
TikTok > Email > Podcast Advertising > Instagram,0,0.0,1
TikTok > Email > Podcast Advertising > Pinterest > Podcast Advertising > Instagram > Facebook,1,203.22,0
TikTok > Email > Podcast Advertising > Podcast Advertising,0,0.0,1
TikTok > Email > Referral Programs,0,0.0,1
TikTok > Email > SMS Marketing,0,0.0,1
TikTok > Email > SMS Marketing > Facebook,0,0.0,1
TikTok > Email > Snapchat > Direct,0,0.0,1
TikTok > Email > Snapchat > Email,0,0.0,1
TikTok > Email > TikTok,0,0.0,1
TikTok > Email > TikTok > Pinterest,0,0.0,1
TikTok > Email > TikTok > Twitter > YouTube > Email,0,0.0,1
TikTok > Email > TikTok > YouTube,0,0.0,1
TikTok > Email > YouTube,0,0.0,7
TikTok > Email > YouTube > Pinterest > Online Display > Email,0,0.0,1
TikTok > Email > YouTube > Podcast Advertising > Direct > Email > Referral Programs,0,0.0,1
TikTok > Facebook,1,678.98,25
TikTok > Facebook > Affiliate Marketing,0,0.0,3
TikTok > Facebook > Bing Paid Search > Facebook,0,0.0,1
TikTok > Facebook > Content Marketing > Affiliate Marketing,0,0.0,1
TikTok > Facebook > Content Marketing > Direct,0,0.0,1
TikTok > Facebook > Direct,0,0.0,3
TikTok > Facebook > Direct > LinkedIn > Instagram,0,0.0,1
TikTok > Facebook > Email,0,0.0,3
TikTok > Facebook > Email > Influencer Marketing,0,0.0,1
TikTok > Facebook > Email > Influencer Marketing > Email,1,384.07,0
TikTok > Facebook > Email > Instagram > Affiliate Marketing,0,0.0,1
TikTok > Facebook > Email > Pinterest > Facebook,0,0.0,1
TikTok > Facebook > Facebook > Organic Search,0,0.0,1
TikTok > Facebook > Facebook > Pinterest,0,0.0,1
TikTok > Facebook > Google Paid Search > Instagram,0,0.0,1
TikTok > Facebook > Google Paid Search > Pinterest > Pinterest > Facebook,0,0.0,1
TikTok > Facebook > Influencer Marketing,0,0.0,3
TikTok > Facebook > Influencer Marketing > Direct,0,0.0,1
TikTok > Facebook > Influencer Marketing > Email > YouTube,0,0.0,1
TikTok > Facebook > Instagram,0,0.0,2
TikTok > Facebook > Instagram > Affiliate Marketing,0,0.0,1
TikTok > Facebook > Instagram > Influencer Marketing,0,0.0,1
TikTok > Facebook > LinkedIn > Email > Email,1,263.33,0
TikTok > Facebook > Online Display > Online Display > Email > Google Paid Search,0,0.0,1
TikTok > Facebook > Organic Search,0,0.0,1
TikTok > Facebook > Organic Search > Email,1,747.42,0
TikTok > Facebook > Pinterest,0,0.0,6
TikTok > Facebook > Pinterest > Direct > Instagram > Email,0,0.0,1
TikTok > Facebook > Pinterest > Google Paid Search,0,0.0,1
TikTok > Facebook > Pinterest > Instagram > Pinterest > Pinterest,0,0.0,1
TikTok > Facebook > Pinterest > Snapchat,0,0.0,1
TikTok > Facebook > Podcast Advertising > Direct > Affiliate Marketing,0,0.0,1
TikTok > Facebook > Podcast Advertising > Email,0,0.0,1
TikTok > Facebook > Podcast Advertising > Email > Organic Search,0,0.0,1
TikTok > Facebook > Podcast Advertising > Google Paid Search > Influencer Marketing,0,0.0,1
TikTok > Facebook > Referral Programs > Influencer Marketing > Affiliate Marketing > Email,0,0.0,1
TikTok > Facebook > SMS Marketing,0,0.0,1
TikTok > Facebook > TikTok > Direct > Direct > Instagram > Referral Programs,0,0.0,1
TikTok > Facebook > Twitter,0,0.0,2
TikTok > Facebook > YouTube,0,0.0,3
TikTok > Facebook > YouTube > Podcast Advertising > Pinterest,0,0.0,1
TikTok > Facebook > YouTube > Referral Programs,0,0.0,1
TikTok > Google Paid Search,2,1476.31,11
TikTok > Google Paid Search > Affiliate Marketing,0,0.0,1
TikTok > Google Paid Search > Affiliate Marketing > Podcast Advertising,0,0.0,1
TikTok > Google Paid Search > Affiliate Marketing > Snapchat > Snapchat > Online Display,0,0.0,1
TikTok > Google Paid Search > Email,1,371.67,3
TikTok > Google Paid Search > Email > Content Marketing,0,0.0,1
TikTok > Google Paid Search > Email > Podcast Advertising,0,0.0,1
TikTok > Google Paid Search > Email > YouTube > Direct,0,0.0,1
TikTok > Google Paid Search > Facebook,0,0.0,2
TikTok > Google Paid Search > Facebook > Email,0,0.0,1
TikTok > Google Paid Search > Facebook > Pinterest,0,0.0,1
TikTok > Google Paid Search > Google Paid Search,0,0.0,1
TikTok > Google Paid Search > Influencer Marketing,0,0.0,1
TikTok > Google Paid Search > Influencer Marketing > Email > Influencer Marketing > Pinterest,0,0.0,1
TikTok > Google Paid Search > Instagram > Email > YouTube,0,0.0,1
TikTok > Google Paid Search > Instagram > Pinterest,0,0.0,1
TikTok > Google Paid Search > LinkedIn > Email,0,0.0,1
TikTok > Google Paid Search > Online Display > Pinterest > Direct > YouTube,0,0.0,1
TikTok > Google Paid Search > Organic Search > Facebook > Direct,0,0.0,1
TikTok > Google Paid Search > Pinterest,0,0.0,2
TikTok > Google Paid Search > Pinterest > YouTube > Email > Influencer Marketing > YouTube,0,0.0,1
TikTok > Google Paid Search > Pinterest > YouTube > Email > YouTube > YouTube,0,0.0,1
TikTok > Google Paid Search > Podcast Advertising > Instagram,0,0.0,1
TikTok > Google Paid Search > Referral Programs,0,0.0,1
TikTok > Influencer Marketing,4,2367.81,41
TikTok > Influencer Marketing > Affiliate Marketing,0,0.0,2
TikTok > Influencer Marketing > Affiliate Marketing > Instagram > Influencer Marketing > Instagram,0,0.0,1
TikTok > Influencer Marketing > Affiliate Marketing > YouTube > YouTube,0,0.0,1
TikTok > Influencer Marketing > Bing Paid Search > Podcast Advertising > Google Paid Search > Online Display,0,0.0,1
TikTok > Influencer Marketing > Direct,0,0.0,2
TikTok > Influencer Marketing > Direct > Direct,0,0.0,1
TikTok > Influencer Marketing > Direct > Email,0,0.0,1
TikTok > Influencer Marketing > Direct > Instagram,0,0.0,1
TikTok > Influencer Marketing > Direct > Pinterest,0,0.0,1
TikTok > Influencer Marketing > Email,0,0.0,3
TikTok > Influencer Marketing > Email > Email,0,0.0,1
TikTok > Influencer Marketing > Email > Instagram > Pinterest > Instagram,0,0.0,1
TikTok > Influencer Marketing > Email > Instagram > YouTube > Snapchat > Pinterest,0,0.0,1
TikTok > Influencer Marketing > Email > Online Display,0,0.0,1
TikTok > Influencer Marketing > Email > Pinterest,0,0.0,1
TikTok > Influencer Marketing > Email > Podcast Advertising,0,0.0,1
TikTok > Influencer Marketing > Email > Podcast Advertising > Email,0,0.0,1
TikTok > Influencer Marketing > Email > YouTube,1,624.14,1
TikTok > Influencer Marketing > Facebook,0,0.0,1
TikTok > Influencer Marketing > Facebook > Instagram > Online Display > Affiliate Marketing > Pinterest > TikTok,0,0.0,1
TikTok > Influencer Marketing > Google Paid Search,0,0.0,2
TikTok > Influencer Marketing > Google Paid Search > Pinterest,0,0.0,1
TikTok > Influencer Marketing > Influencer Marketing > Affiliate Marketing,0,0.0,1
TikTok > Influencer Marketing > Influencer Marketing > Direct,1,350.2,1
TikTok > Influencer Marketing > Influencer Marketing > SMS Marketing > Pinterest > Referral Programs,0,0.0,1
TikTok > Influencer Marketing > Instagram,0,0.0,2
TikTok > Influencer Marketing > Instagram > Facebook,0,0.0,1
TikTok > Influencer Marketing > Instagram > Podcast Advertising > Email > Referral Programs > Google Paid Search,0,0.0,1
TikTok > Influencer Marketing > LinkedIn,0,0.0,1
TikTok > Influencer Marketing > Online Display,0,0.0,2
TikTok > Influencer Marketing > Online Display > YouTube > Direct,0,0.0,1
TikTok > Influencer Marketing > Organic Search,0,0.0,1
TikTok > Influencer Marketing > Pinterest,1,348.8,3
TikTok > Influencer Marketing > Pinterest > Email,0,0.0,2
TikTok > Influencer Marketing > Pinterest > Email > Affiliate Marketing,0,0.0,1
TikTok > Influencer Marketing > Pinterest > Pinterest,0,0.0,1
TikTok > Influencer Marketing > Pinterest > Pinterest > Direct,0,0.0,1
TikTok > Influencer Marketing > Pinterest > YouTube,0,0.0,1
TikTok > Influencer Marketing > Pinterest > YouTube > Podcast Advertising > Instagram,0,0.0,1
TikTok > Influencer Marketing > Podcast Advertising,0,0.0,2
TikTok > Influencer Marketing > Podcast Advertising > Instagram > Email > Direct > Direct,0,0.0,1
TikTok > Influencer Marketing > Podcast Advertising > Online Display > Affiliate Marketing,0,0.0,1
TikTok > Influencer Marketing > Referral Programs,1,804.26,0
TikTok > Influencer Marketing > Snapchat,1,225.31,0
TikTok > Influencer Marketing > Snapchat > Content Marketing,0,0.0,1
TikTok > Influencer Marketing > Twitter,1,976.24,1
TikTok > Influencer Marketing > YouTube,0,0.0,4
TikTok > Influencer Marketing > YouTube > Podcast Advertising,0,0.0,1
TikTok > Influencer Marketing > YouTube > YouTube,0,0.0,1
TikTok > Instagram,4,588.09,37
TikTok > Instagram > Affiliate Marketing > Email > Online Display,0,0.0,1
TikTok > Instagram > Affiliate Marketing > Email > YouTube,0,0.0,1
TikTok > Instagram > Affiliate Marketing > Pinterest > LinkedIn > Influencer Marketing > Affiliate Marketing,0,0.0,1
TikTok > Instagram > Direct > Direct > Email,0,0.0,1
TikTok > Instagram > Direct > Instagram,0,0.0,1
TikTok > Instagram > Email,0,0.0,5
TikTok > Instagram > Email > Direct,0,0.0,1
TikTok > Instagram > Email > Facebook > Direct,0,0.0,1
TikTok > Instagram > Email > Pinterest > Referral Programs > TikTok,0,0.0,1
TikTok > Instagram > Email > Podcast Advertising,0,0.0,1
TikTok > Instagram > Email > SMS Marketing,0,0.0,1
TikTok > Instagram > Facebook,1,235.77,4
TikTok > Instagram > Google Paid Search,0,0.0,1
TikTok > Instagram > Influencer Marketing,0,0.0,1
TikTok > Instagram > Influencer Marketing > Affiliate Marketing > Pinterest,0,0.0,1
TikTok > Instagram > Influencer Marketing > Affiliate Marketing > Twitter,0,0.0,1
TikTok > Instagram > Influencer Marketing > Pinterest,0,0.0,1
TikTok > Instagram > Influencer Marketing > Twitter,0,0.0,1
TikTok > Instagram > Instagram,1,316.35,2
TikTok > Instagram > Instagram > Direct,0,0.0,1
TikTok > Instagram > Instagram > Referral Programs > Referral Programs,0,0.0,1
TikTok > Instagram > LinkedIn,0,0.0,1
TikTok > Instagram > Organic Search > Email > Email > Content Marketing,0,0.0,1
TikTok > Instagram > Pinterest,0,0.0,3
TikTok > Instagram > Pinterest > Affiliate Marketing > Pinterest > YouTube,0,0.0,1
TikTok > Instagram > Pinterest > Direct > Twitter > Email,0,0.0,1
TikTok > Instagram > Pinterest > Instagram > Email,0,0.0,1
TikTok > Instagram > Pinterest > Podcast Advertising > Podcast Advertising,0,0.0,1
TikTok > Instagram > Podcast Advertising,1,30.36,1
TikTok > Instagram > Podcast Advertising > Email,0,0.0,1
TikTok > Instagram > Podcast Advertising > Influencer Marketing,0,0.0,1
TikTok > Instagram > Referral Programs,0,0.0,1
TikTok > Instagram > SMS Marketing > Pinterest > Influencer Marketing > Direct > Facebook > Affiliate Marketing,1,678.27,0
TikTok > Instagram > Snapchat > Pinterest,0,0.0,1
TikTok > Instagram > YouTube,0,0.0,3
TikTok > Instagram > YouTube > Direct,0,0.0,1
TikTok > Instagram > YouTube > Email,0,0.0,1
TikTok > Instagram > YouTube > Pinterest,0,0.0,1
TikTok > Instagram > YouTube > YouTube,0,0.0,1
TikTok > LinkedIn,0,0.0,5
TikTok > LinkedIn > Affiliate Marketing > Instagram > Instagram,0,0.0,1
TikTok > LinkedIn > Affiliate Marketing > Podcast Advertising,0,0.0,1
TikTok > LinkedIn > Google Paid Search,0,0.0,1
TikTok > LinkedIn > Influencer Marketing > Direct,0,0.0,1
TikTok > LinkedIn > Instagram > Content Marketing,0,0.0,1
TikTok > LinkedIn > Instagram > Influencer Marketing,1,513.76,0
TikTok > LinkedIn > Online Display,0,0.0,1
TikTok > LinkedIn > Organic Search,0,0.0,1
TikTok > LinkedIn > Pinterest,0,0.0,2
TikTok > LinkedIn > Pinterest > Facebook > Influencer Marketing,0,0.0,1
TikTok > LinkedIn > Pinterest > Organic Search,0,0.0,1
TikTok > LinkedIn > Podcast Advertising,0,0.0,2
TikTok > LinkedIn > TikTok,0,0.0,1
TikTok > LinkedIn > YouTube > Bing Paid Search,0,0.0,1
TikTok > LinkedIn > YouTube > Email,0,0.0,1
TikTok > Online Display,3,1928.79,10
TikTok > Online Display > Affiliate Marketing,0,0.0,1
TikTok > Online Display > Email,0,0.0,2
TikTok > Online Display > Email > Direct > Pinterest > Direct > Podcast Advertising,0,0.0,1
TikTok > Online Display > Email > Email > Pinterest > Snapchat,0,0.0,1
TikTok > Online Display > Email > Pinterest,1,18.39,0
TikTok > Online Display > Facebook,0,0.0,1
TikTok > Online Display > Google Paid Search,0,0.0,1
TikTok > Online Display > Instagram,0,0.0,3
TikTok > Online Display > Instagram > TikTok,0,0.0,1
TikTok > Online Display > Online Display,0,0.0,1
TikTok > Online Display > Online Display > Email,0,0.0,1
TikTok > Online Display > Organic Search > Affiliate Marketing > Online Display,0,0.0,1
TikTok > Online Display > Organic Search > Email > Pinterest,0,0.0,1
TikTok > Online Display > Pinterest,0,0.0,2
TikTok > Online Display > Pinterest > Email,0,0.0,1
TikTok > Online Display > Podcast Advertising,0,0.0,1
TikTok > Online Display > Snapchat,0,0.0,1
TikTok > Online Display > TikTok > Podcast Advertising > YouTube,0,0.0,1
TikTok > Online Display > Twitter > Online Display > Pinterest,0,0.0,1
TikTok > Online Display > YouTube,0,0.0,2
TikTok > Online Display > YouTube > Email,0,0.0,1
TikTok > Organic Search,3,1378.97,12
TikTok > Organic Search > Affiliate Marketing > Google Paid Search > Affiliate Marketing > Organic Search > Instagram,0,0.0,1
TikTok > Organic Search > Affiliate Marketing > YouTube,1,843.7,0
TikTok > Organic Search > Affiliate Marketing > YouTube > Direct,0,0.0,1
TikTok > Organic Search > Direct > Email,0,0.0,1
TikTok > Organic Search > Email,2,157.5,2
TikTok > Organic Search > Email > Affiliate Marketing,0,0.0,1
TikTok > Organic Search > Email > YouTube > Podcast Advertising > Pinterest,0,0.0,1
TikTok > Organic Search > Facebook,1,744.84,0
TikTok > Organic Search > Facebook > Online Display,0,0.0,1
TikTok > Organic Search > Influencer Marketing,0,0.0,2
TikTok > Organic Search > Influencer Marketing > Pinterest,1,635.97,0
TikTok > Organic Search > Influencer Marketing > YouTube,0,0.0,1
TikTok > Organic Search > Influencer Marketing > YouTube > Pinterest > Affiliate Marketing,0,0.0,1
TikTok > Organic Search > Online Display,0,0.0,1
TikTok > Organic Search > Organic Search,0,0.0,1
TikTok > Organic Search > Organic Search > Influencer Marketing,0,0.0,1
TikTok > Organic Search > Pinterest,1,880.15,1
TikTok > Organic Search > Pinterest > Email,0,0.0,1
TikTok > Organic Search > Pinterest > Facebook,0,0.0,1
TikTok > Organic Search > Pinterest > SMS Marketing > Facebook > Affiliate Marketing,0,0.0,1
TikTok > Organic Search > Referral Programs > Influencer Marketing > Email,1,28.09,0
TikTok > Organic Search > Referral Programs > LinkedIn,0,0.0,1
TikTok > Organic Search > SMS Marketing > YouTube,0,0.0,1
TikTok > Organic Search > YouTube,1,145.5,0
TikTok > Organic Search > YouTube > Facebook,0,0.0,1
TikTok > Organic Search > YouTube > Referral Programs > Instagram,0,0.0,1
TikTok > Pinterest,8,3933.84,70
TikTok > Pinterest > Affiliate Marketing,0,0.0,7
TikTok > Pinterest > Bing Paid Search,0,0.0,1
TikTok > Pinterest > Content Marketing > Instagram,0,0.0,1
TikTok > Pinterest > Direct,1,780.67,2
TikTok > Pinterest > Direct > Affiliate Marketing,0,0.0,1
TikTok > Pinterest > Direct > Direct,0,0.0,1
TikTok > Pinterest > Direct > Email,0,0.0,1
TikTok > Pinterest > Direct > Influencer Marketing,0,0.0,1
TikTok > Pinterest > Direct > Online Display > YouTube > YouTube,0,0.0,1
TikTok > Pinterest > Direct > Pinterest,0,0.0,1
TikTok > Pinterest > Direct > YouTube > Direct > Podcast Advertising > Facebook,0,0.0,1
TikTok > Pinterest > Email,1,828.79,6
TikTok > Pinterest > Email > Bing Paid Search,0,0.0,1
TikTok > Pinterest > Email > Direct,1,537.12,0
TikTok > Pinterest > Email > Email,0,0.0,1
TikTok > Pinterest > Email > Email > Facebook > Instagram,0,0.0,1
TikTok > Pinterest > Email > Facebook > Influencer Marketing > Influencer Marketing > Affiliate Marketing,1,847.1,0
TikTok > Pinterest > Email > Instagram,0,0.0,1
TikTok > Pinterest > Email > LinkedIn,0,0.0,1
TikTok > Pinterest > Email > Online Display,0,0.0,1
TikTok > Pinterest > Email > Online Display > YouTube > Facebook,0,0.0,1
TikTok > Pinterest > Email > Pinterest,0,0.0,2
TikTok > Pinterest > Email > Podcast Advertising,0,0.0,1
TikTok > Pinterest > Email > Podcast Advertising > Influencer Marketing,0,0.0,1
TikTok > Pinterest > Email > Podcast Advertising > YouTube > Direct > Influencer Marketing,0,0.0,1
TikTok > Pinterest > Email > TikTok,0,0.0,1
TikTok > Pinterest > Email > TikTok > Direct > Facebook,0,0.0,1
TikTok > Pinterest > Email > YouTube > YouTube > Email > Direct,1,763.77,0
TikTok > Pinterest > Facebook,1,280.26,5
TikTok > Pinterest > Facebook > Email > Affiliate Marketing,0,0.0,1
TikTok > Pinterest > Facebook > Facebook,0,0.0,1
TikTok > Pinterest > Facebook > YouTube > Referral Programs,0,0.0,1
TikTok > Pinterest > Google Paid Search,0,0.0,1
TikTok > Pinterest > Google Paid Search > Facebook > Direct,0,0.0,1
TikTok > Pinterest > Influencer Marketing,0,0.0,2
TikTok > Pinterest > Influencer Marketing > Email,1,712.91,0
TikTok > Pinterest > Influencer Marketing > Instagram > Email > Email,0,0.0,1
TikTok > Pinterest > Influencer Marketing > Podcast Advertising,0,0.0,1
TikTok > Pinterest > Instagram,0,0.0,2
TikTok > Pinterest > Instagram > Email,0,0.0,1
TikTok > Pinterest > Instagram > Email > Direct,0,0.0,1
TikTok > Pinterest > Instagram > Online Display,0,0.0,1
TikTok > Pinterest > Instagram > Organic Search,0,0.0,1
TikTok > Pinterest > Instagram > Pinterest > Content Marketing > Email > Instagram,0,0.0,1
TikTok > Pinterest > Instagram > Podcast Advertising,0,0.0,1
TikTok > Pinterest > LinkedIn,0,0.0,1
TikTok > Pinterest > Online Display,1,267.69,6
TikTok > Pinterest > Online Display > Pinterest,0,0.0,1
TikTok > Pinterest > Organic Search,0,0.0,2
TikTok > Pinterest > Organic Search > Instagram,0,0.0,1
TikTok > Pinterest > Organic Search > Pinterest,0,0.0,1
TikTok > Pinterest > Organic Search > YouTube,0,0.0,1
TikTok > Pinterest > Pinterest,1,447.33,9
TikTok > Pinterest > Pinterest > Affiliate Marketing > Pinterest > Facebook,0,0.0,1
TikTok > Pinterest > Pinterest > Direct,0,0.0,1
TikTok > Pinterest > Pinterest > Direct > Podcast Advertising > Bing Paid Search > Direct,0,0.0,1
TikTok > Pinterest > Pinterest > Email,0,0.0,1
TikTok > Pinterest > Pinterest > Google Paid Search > Organic Search,0,0.0,1
TikTok > Pinterest > Pinterest > Referral Programs,0,0.0,1
TikTok > Pinterest > Pinterest > Twitter > Influencer Marketing > TikTok,0,0.0,1
TikTok > Pinterest > Pinterest > YouTube > Email > Email,0,0.0,1
TikTok > Pinterest > Podcast Advertising,0,0.0,1
TikTok > Pinterest > Referral Programs,0,0.0,1
TikTok > Pinterest > Referral Programs > Email,0,0.0,1
TikTok > Pinterest > Referral Programs > Pinterest,0,0.0,1
TikTok > Pinterest > TikTok,0,0.0,2
TikTok > Pinterest > Twitter,0,0.0,1
TikTok > Pinterest > Twitter > Direct > Influencer Marketing,0,0.0,1
TikTok > Pinterest > YouTube,1,760.79,5
TikTok > Pinterest > YouTube > Podcast Advertising,0,0.0,1
TikTok > Pinterest > YouTube > YouTube,0,0.0,1
TikTok > Podcast Advertising,3,2379.61,25
TikTok > Podcast Advertising > Affiliate Marketing,0,0.0,2
TikTok > Podcast Advertising > Direct,0,0.0,2
TikTok > Podcast Advertising > Direct > Google Paid Search,0,0.0,1
TikTok > Podcast Advertising > Direct > TikTok > Pinterest,1,983.72,0
TikTok > Podcast Advertising > Email,0,0.0,4
TikTok > Podcast Advertising > Email > Email,0,0.0,1
TikTok > Podcast Advertising > Email > Organic Search > Pinterest,0,0.0,1
TikTok > Podcast Advertising > Email > Podcast Advertising > Affiliate Marketing > Pinterest,1,389.23,0
TikTok > Podcast Advertising > Email > YouTube > Facebook,0,0.0,1
TikTok > Podcast Advertising > Facebook,0,0.0,1
TikTok > Podcast Advertising > Google Paid Search,1,839.86,0
TikTok > Podcast Advertising > Influencer Marketing,0,0.0,2
TikTok > Podcast Advertising > Influencer Marketing > Email,0,0.0,1
TikTok > Podcast Advertising > Influencer Marketing > Email > Direct > Affiliate Marketing,0,0.0,1
TikTok > Podcast Advertising > Instagram,0,0.0,2
TikTok > Podcast Advertising > Instagram > YouTube,0,0.0,1
TikTok > Podcast Advertising > Pinterest,1,209.58,3
TikTok > Podcast Advertising > Podcast Advertising > Pinterest > Email > YouTube,1,368.95,0
TikTok > Podcast Advertising > Podcast Advertising > Pinterest > Pinterest,0,0.0,1
TikTok > Podcast Advertising > Referral Programs,0,0.0,1
TikTok > Podcast Advertising > SMS Marketing > Pinterest > Email > Instagram > Google Paid Search,1,561.39,0
TikTok > Podcast Advertising > TikTok > Instagram > Pinterest > Google Paid Search,0,0.0,1
TikTok > Podcast Advertising > YouTube,0,0.0,4
TikTok > Podcast Advertising > YouTube > Email,0,0.0,1
TikTok > Podcast Advertising > YouTube > Facebook,1,150.28,0
TikTok > Podcast Advertising > YouTube > Organic Search > Google Paid Search > Influencer Marketing,0,0.0,1
TikTok > Podcast Advertising > YouTube > Pinterest,0,0.0,1
TikTok > Referral Programs,0,0.0,11
TikTok > Referral Programs > Affiliate Marketing,0,0.0,1
TikTok > Referral Programs > Affiliate Marketing > YouTube,0,0.0,1
