path,total_conversions,total_conversion_value,total_null
Twitter > Pinterest > Podcast Advertising > Online Display > LinkedIn,0,0.0,1
Twitter > Pinterest > Podcast Advertising > Online Display > SMS Marketing,0,0.0,1
Twitter > Pinterest > Podcast Advertising > Organic Search > Twitter > Podcast Advertising,0,0.0,1
Twitter > Pinterest > Podcast Advertising > Pinterest,0,0.0,2
Twitter > Pinterest > Podcast Advertising > Pinterest > LinkedIn,0,0.0,1
Twitter > Pinterest > Podcast Advertising > Podcast Advertising,0,0.0,2
Twitter > Pinterest > Podcast Advertising > Podcast Advertising > Pinterest,0,0.0,1
Twitter > Pinterest > Podcast Advertising > Podcast Advertising > SMS Marketing > Instagram,0,0.0,1
Twitter > Pinterest > Podcast Advertising > SMS Marketing,0,0.0,1
Twitter > Pinterest > Podcast Advertising > SMS Marketing > Content Marketing,0,0.0,1
Twitter > Pinterest > Podcast Advertising > SMS Marketing > Online Display > Facebook > LinkedIn > LinkedIn,0,0.0,1
Twitter > Pinterest > Podcast Advertising > SMS Marketing > Pinterest,0,0.0,1
Twitter > Pinterest > Podcast Advertising > SMS Marketing > Snapchat,0,0.0,1
Twitter > Pinterest > Podcast Advertising > SMS Marketing > TikTok,0,0.0,1
Twitter > Pinterest > Podcast Advertising > TikTok,0,0.0,2
Twitter > Pinterest > Podcast Advertising > TikTok > Facebook > Online Display,0,0.0,1
Twitter > Pinterest > Podcast Advertising > Twitter,0,0.0,3
Twitter > Pinterest > Podcast Advertising > Twitter > Content Marketing,0,0.0,1
Twitter > Pinterest > Podcast Advertising > Twitter > Podcast Advertising,0,0.0,1
Twitter > Pinterest > Referral Programs,0,0.0,1
Twitter > Pinterest > Referral Programs > LinkedIn > Podcast Advertising > Direct,0,0.0,1
Twitter > Pinterest > Referral Programs > Podcast Advertising > Podcast Advertising,1,300.49,0
Twitter > Pinterest > SMS Marketing,1,283.48,14
Twitter > Pinterest > SMS Marketing > Content Marketing,0,0.0,1
Twitter > Pinterest > SMS Marketing > Facebook,0,0.0,1
Twitter > Pinterest > SMS Marketing > Instagram,0,0.0,1
Twitter > Pinterest > SMS Marketing > Online Display,0,0.0,1
Twitter > Pinterest > SMS Marketing > Online Display > Influencer Marketing,0,0.0,1
Twitter > Pinterest > SMS Marketing > Organic Search > Online Display > Podcast Advertising,0,0.0,1
Twitter > Pinterest > SMS Marketing > Pinterest,1,548.17,0
Twitter > Pinterest > SMS Marketing > Pinterest > Online Display > Pinterest,0,0.0,1
Twitter > Pinterest > SMS Marketing > Podcast Advertising,0,0.0,1
Twitter > Pinterest > SMS Marketing > Podcast Advertising > Twitter,0,0.0,1
Twitter > Pinterest > SMS Marketing > SMS Marketing,0,0.0,1
Twitter > Pinterest > SMS Marketing > TikTok > Podcast Advertising,0,0.0,1
Twitter > Pinterest > SMS Marketing > Twitter,0,0.0,1
Twitter > Pinterest > Snapchat,1,853.72,4
Twitter > Pinterest > Snapchat > Content Marketing > Twitter > Content Marketing,0,0.0,1
Twitter > Pinterest > Snapchat > Facebook > Facebook > Podcast Advertising,0,0.0,1
Twitter > Pinterest > Snapchat > Instagram,0,0.0,1
Twitter > Pinterest > Snapchat > Pinterest,1,41.95,0
Twitter > Pinterest > Snapchat > Podcast Advertising,1,499.42,0
Twitter > Pinterest > TikTok,2,1501.67,13
Twitter > Pinterest > TikTok > Bing Paid Search > Online Display,0,0.0,1
Twitter > Pinterest > TikTok > Email > LinkedIn,0,0.0,1
Twitter > Pinterest > TikTok > Facebook > Podcast Advertising,0,0.0,1
Twitter > Pinterest > TikTok > Google Paid Search > LinkedIn > Organic Search,0,0.0,1
Twitter > Pinterest > TikTok > LinkedIn,1,585.9,0
Twitter > Pinterest > TikTok > Online Display,0,0.0,1
Twitter > Pinterest > TikTok > Online Display > LinkedIn > Twitter,1,123.87,0
Twitter > Pinterest > TikTok > Online Display > Online Display,0,0.0,1
Twitter > Pinterest > TikTok > Online Display > Pinterest,0,0.0,1
Twitter > Pinterest > TikTok > Organic Search > Twitter,0,0.0,1
Twitter > Pinterest > TikTok > Pinterest > TikTok > Online Display > Instagram,0,0.0,1
Twitter > Pinterest > TikTok > Podcast Advertising,0,0.0,1
Twitter > Pinterest > TikTok > Podcast Advertising > Email > TikTok > Content Marketing > Content Marketing,0,0.0,1
Twitter > Pinterest > TikTok > Podcast Advertising > Podcast Advertising,0,0.0,1
Twitter > Pinterest > TikTok > SMS Marketing,1,561.61,2
Twitter > Pinterest > Twitter,3,2169.37,20
Twitter > Pinterest > Twitter > Affiliate Marketing > Online Display,0,0.0,1
Twitter > Pinterest > Twitter > Bing Paid Search > Podcast Advertising > LinkedIn,0,0.0,1
Twitter > Pinterest > Twitter > Facebook,0,0.0,1
Twitter > Pinterest > Twitter > Facebook > Podcast Advertising,0,0.0,1
Twitter > Pinterest > Twitter > LinkedIn > YouTube,0,0.0,1
Twitter > Pinterest > Twitter > Online Display,0,0.0,1
Twitter > Pinterest > Twitter > Online Display > Snapchat,0,0.0,1
Twitter > Pinterest > Twitter > Online Display > TikTok,0,0.0,1
Twitter > Pinterest > Twitter > Organic Search,0,0.0,1
Twitter > Pinterest > Twitter > Pinterest,0,0.0,1
Twitter > Pinterest > Twitter > Pinterest > Podcast Advertising > Bing Paid Search,0,0.0,1
Twitter > Pinterest > Twitter > Podcast Advertising,1,139.5,2
Twitter > Pinterest > Twitter > Podcast Advertising > Facebook,1,359.61,0
Twitter > Pinterest > Twitter > Podcast Advertising > Instagram,0,0.0,1
Twitter > Pinterest > Twitter > Podcast Advertising > Online Display,0,0.0,1
Twitter > Pinterest > Twitter > Podcast Advertising > Pinterest,0,0.0,1
Twitter > Pinterest > Twitter > Podcast Advertising > Pinterest > Facebook,0,0.0,1
Twitter > Pinterest > Twitter > SMS Marketing,0,0.0,1
Twitter > Pinterest > Twitter > Twitter,1,704.48,0
Twitter > Pinterest > YouTube,0,0.0,6
Twitter > Podcast Advertising,38,17556.86,354
Twitter > Podcast Advertising > Affiliate Marketing,0,0.0,8
Twitter > Podcast Advertising > Affiliate Marketing > Facebook > Pinterest,1,670.11,0
Twitter > Podcast Advertising > Affiliate Marketing > Referral Programs,0,0.0,1
Twitter > Podcast Advertising > Affiliate Marketing > Twitter,0,0.0,1
Twitter > Podcast Advertising > Affiliate Marketing > Twitter > Bing Paid Search > Pinterest > Online Display,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search,1,914.18,8
Twitter > Podcast Advertising > Bing Paid Search > Content Marketing > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Direct > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Facebook,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Facebook > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > LinkedIn > Twitter > Podcast Advertising > Online Display,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Online Display,0,0.0,2
Twitter > Podcast Advertising > Bing Paid Search > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Pinterest,0,0.0,2
Twitter > Podcast Advertising > Bing Paid Search > Pinterest > Online Display,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Twitter > Podcast Advertising > Twitter,0,0.0,1
Twitter > Podcast Advertising > Bing Paid Search > Twitter > YouTube > Twitter > Facebook,0,0.0,1
Twitter > Podcast Advertising > Content Marketing,0,0.0,11
Twitter > Podcast Advertising > Content Marketing > Facebook,0,0.0,1
Twitter > Podcast Advertising > Content Marketing > Instagram,0,0.0,1
Twitter > Podcast Advertising > Content Marketing > LinkedIn > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Content Marketing > LinkedIn > Instagram,0,0.0,1
Twitter > Podcast Advertising > Content Marketing > Online Display,0,0.0,1
Twitter > Podcast Advertising > Content Marketing > Online Display > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Content Marketing > Pinterest,1,647.12,0
Twitter > Podcast Advertising > Content Marketing > Podcast Advertising,1,410.88,2
Twitter > Podcast Advertising > Content Marketing > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Content Marketing > TikTok > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Direct,0,0.0,2
Twitter > Podcast Advertising > Direct > Twitter > Online Display > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Email,0,0.0,3
Twitter > Podcast Advertising > Email > Facebook,0,0.0,1
Twitter > Podcast Advertising > Email > Online Display > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Email > Online Display > Snapchat,0,0.0,1
Twitter > Podcast Advertising > Email > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Email > Podcast Advertising,1,187.93,2
Twitter > Podcast Advertising > Email > Podcast Advertising > Email,0,0.0,1
Twitter > Podcast Advertising > Email > SMS Marketing > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Facebook,2,1150.75,11
Twitter > Podcast Advertising > Facebook > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Facebook > Content Marketing > Bing Paid Search,0,0.0,1
Twitter > Podcast Advertising > Facebook > Email > YouTube,0,0.0,1
Twitter > Podcast Advertising > Facebook > Facebook,1,816.47,0
Twitter > Podcast Advertising > Facebook > Facebook > Instagram,0,0.0,1
Twitter > Podcast Advertising > Facebook > Facebook > Podcast Advertising > Facebook > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Facebook > Influencer Marketing,0,0.0,1
Twitter > Podcast Advertising > Facebook > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Facebook > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Facebook > Organic Search > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Facebook > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Facebook > Pinterest > Content Marketing > LinkedIn > Facebook > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Facebook > Podcast Advertising,1,600.55,1
Twitter > Podcast Advertising > Facebook > SMS Marketing,0,0.0,2
Twitter > Podcast Advertising > Facebook > SMS Marketing > Online Display,0,0.0,1
Twitter > Podcast Advertising > Facebook > Twitter,0,0.0,2
Twitter > Podcast Advertising > Facebook > Twitter > LinkedIn > Facebook > Podcast Advertising,1,230.82,0
Twitter > Podcast Advertising > Facebook > Twitter > Pinterest > Online Display > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Facebook > YouTube > Affiliate Marketing > Bing Paid Search,0,0.0,1
Twitter > Podcast Advertising > Google Paid Search,1,617.77,1
Twitter > Podcast Advertising > Google Paid Search > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Google Paid Search > SMS Marketing > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Influencer Marketing,0,0.0,1
Twitter > Podcast Advertising > Influencer Marketing > LinkedIn > Bing Paid Search,0,0.0,1
Twitter > Podcast Advertising > Instagram,2,1465.98,4
Twitter > Podcast Advertising > Instagram > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Instagram > Google Paid Search,0,0.0,2
Twitter > Podcast Advertising > Instagram > LinkedIn > Snapchat,0,0.0,1
Twitter > Podcast Advertising > Instagram > Pinterest,1,230.27,1
Twitter > Podcast Advertising > Instagram > Pinterest > Pinterest > Affiliate Marketing,0,0.0,1
Twitter > Podcast Advertising > Instagram > Podcast Advertising,0,0.0,3
Twitter > Podcast Advertising > Instagram > Podcast Advertising > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Instagram > SMS Marketing > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Instagram > TikTok,0,0.0,2
Twitter > Podcast Advertising > Instagram > Twitter,0,0.0,2
Twitter > Podcast Advertising > LinkedIn,4,3352.29,34
Twitter > Podcast Advertising > LinkedIn > Bing Paid Search > SMS Marketing,1,154.48,0
Twitter > Podcast Advertising > LinkedIn > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Content Marketing > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Facebook,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Instagram,1,562.2,0
Twitter > Podcast Advertising > LinkedIn > Instagram > LinkedIn,1,808.31,0
Twitter > Podcast Advertising > LinkedIn > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > LinkedIn > Online Display,1,171.8,0
Twitter > Podcast Advertising > LinkedIn > Online Display,0,0.0,4
Twitter > Podcast Advertising > LinkedIn > Organic Search > LinkedIn > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Pinterest,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Pinterest > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Pinterest > Content Marketing > TikTok,1,264.25,0
Twitter > Podcast Advertising > LinkedIn > Pinterest > Facebook,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Pinterest > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Podcast Advertising,0,0.0,3
Twitter > Podcast Advertising > LinkedIn > Podcast Advertising > Online Display,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Podcast Advertising > Pinterest,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Podcast Advertising > Podcast Advertising > Online Display,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Snapchat,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > TikTok > Online Display,0,0.0,1
Twitter > Podcast Advertising > LinkedIn > Twitter,0,0.0,2
Twitter > Podcast Advertising > Online Display,2,1153.98,38
Twitter > Podcast Advertising > Online Display > Affiliate Marketing > Online Display,0,0.0,1
Twitter > Podcast Advertising > Online Display > Email,0,0.0,2
Twitter > Podcast Advertising > Online Display > Facebook,0,0.0,3
Twitter > Podcast Advertising > Online Display > Facebook > Facebook,0,0.0,1
Twitter > Podcast Advertising > Online Display > Facebook > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Online Display > Facebook > Twitter,0,0.0,1
Twitter > Podcast Advertising > Online Display > Influencer Marketing > Twitter,0,0.0,1
Twitter > Podcast Advertising > Online Display > LinkedIn,1,795.73,2
Twitter > Podcast Advertising > Online Display > LinkedIn > Facebook,0,0.0,1
Twitter > Podcast Advertising > Online Display > LinkedIn > LinkedIn > Twitter,0,0.0,1
Twitter > Podcast Advertising > Online Display > LinkedIn > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Online Display > LinkedIn > Twitter,1,588.98,0
Twitter > Podcast Advertising > Online Display > Online Display,0,0.0,5
Twitter > Podcast Advertising > Online Display > Online Display > Online Display,0,0.0,1
Twitter > Podcast Advertising > Online Display > Online Display > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Online Display > Organic Search,0,0.0,2
Twitter > Podcast Advertising > Online Display > Organic Search > Online Display,0,0.0,1
Twitter > Podcast Advertising > Online Display > Organic Search > SMS Marketing > SMS Marketing > Snapchat,0,0.0,1
Twitter > Podcast Advertising > Online Display > Pinterest,0,0.0,4
Twitter > Podcast Advertising > Online Display > Pinterest > Affiliate Marketing,1,511.04,0
Twitter > Podcast Advertising > Online Display > Pinterest > TikTok,1,828.75,0
Twitter > Podcast Advertising > Online Display > Pinterest > Twitter,0,0.0,1
Twitter > Podcast Advertising > Online Display > Podcast Advertising,1,936.46,3
Twitter > Podcast Advertising > Online Display > Podcast Advertising > Content Marketing,0,0.0,2
Twitter > Podcast Advertising > Online Display > Podcast Advertising > Email > Facebook > SMS Marketing > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Online Display > Podcast Advertising > Instagram > Twitter,0,0.0,1
Twitter > Podcast Advertising > Online Display > Podcast Advertising > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Online Display > Podcast Advertising > Pinterest > TikTok > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Online Display > Podcast Advertising > Podcast Advertising,0,0.0,3
Twitter > Podcast Advertising > Online Display > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Online Display > TikTok,1,193.2,2
Twitter > Podcast Advertising > Online Display > TikTok > LinkedIn > Twitter,0,0.0,1
Twitter > Podcast Advertising > Online Display > TikTok > TikTok,0,0.0,1
Twitter > Podcast Advertising > Online Display > Twitter,0,0.0,2
Twitter > Podcast Advertising > Organic Search,2,335.23,7
Twitter > Podcast Advertising > Organic Search > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Direct,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Facebook > Online Display,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Online Display,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Pinterest > Email,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Podcast Advertising,1,75.76,1
Twitter > Podcast Advertising > Organic Search > Twitter,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Twitter > Online Display > Facebook,0,0.0,1
Twitter > Podcast Advertising > Organic Search > Twitter > Podcast Advertising,1,388.51,0
Twitter > Podcast Advertising > Organic Search > YouTube,0,0.0,1
Twitter > Podcast Advertising > Pinterest,2,992.6999999999999,32
Twitter > Podcast Advertising > Pinterest > Affiliate Marketing,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Content Marketing,0,0.0,3
Twitter > Podcast Advertising > Pinterest > Facebook,1,167.78,3
Twitter > Podcast Advertising > Pinterest > LinkedIn,0,0.0,2
Twitter > Podcast Advertising > Pinterest > LinkedIn > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Pinterest > LinkedIn > SMS Marketing > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Online Display,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Online Display > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Online Display > Podcast Advertising > Online Display > Online Display,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Organic Search > YouTube > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Pinterest,0,0.0,2
Twitter > Podcast Advertising > Pinterest > Pinterest > Online Display > Online Display,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Pinterest > Pinterest > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Pinterest > TikTok,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Podcast Advertising,1,125.69,4
Twitter > Podcast Advertising > Pinterest > Podcast Advertising > Twitter,1,954.93,0
Twitter > Podcast Advertising > Pinterest > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Pinterest > SMS Marketing > Instagram > Affiliate Marketing > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Pinterest > SMS Marketing > Online Display,0,0.0,1
Twitter > Podcast Advertising > Pinterest > Snapchat,0,0.0,1
Twitter > Podcast Advertising > Pinterest > TikTok,0,0.0,3
Twitter > Podcast Advertising > Pinterest > Twitter,0,0.0,3
Twitter > Podcast Advertising > Pinterest > Twitter > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Pinterest > YouTube > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising,4,1783.27,37
Twitter > Podcast Advertising > Podcast Advertising > Affiliate Marketing,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Bing Paid Search,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > Bing Paid Search > Pinterest,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > Content Marketing,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > Content Marketing > Instagram > Organic Search,1,447.36,0
Twitter > Podcast Advertising > Podcast Advertising > Content Marketing > Online Display,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Content Marketing > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Content Marketing > Podcast Advertising,1,869.52,0
Twitter > Podcast Advertising > Podcast Advertising > Email,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > Facebook,1,521.99,4
Twitter > Podcast Advertising > Podcast Advertising > Facebook > Podcast Advertising,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > Facebook > TikTok,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > Influencer Marketing,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > LinkedIn,0,0.0,5
Twitter > Podcast Advertising > Podcast Advertising > LinkedIn > Bing Paid Search,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > LinkedIn > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > LinkedIn > Twitter > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Online Display,0,0.0,5
Twitter > Podcast Advertising > Podcast Advertising > Online Display > Bing Paid Search,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Online Display > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Online Display > Organic Search > LinkedIn,1,579.44,0
Twitter > Podcast Advertising > Podcast Advertising > Online Display > Podcast Advertising,1,228.98,0
Twitter > Podcast Advertising > Podcast Advertising > Online Display > Twitter,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Organic Search,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Organic Search > Pinterest > YouTube,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Organic Search > Twitter,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Pinterest,1,792.91,4
Twitter > Podcast Advertising > Podcast Advertising > Pinterest > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Pinterest > TikTok > SMS Marketing > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Podcast Advertising,1,587.42,5
Twitter > Podcast Advertising > Podcast Advertising > Podcast Advertising > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Podcast Advertising > Facebook,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Podcast Advertising > Online Display,1,248.74,1
Twitter > Podcast Advertising > Podcast Advertising > Podcast Advertising > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Podcast Advertising > Twitter,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Podcast Advertising > Twitter > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > SMS Marketing,1,256.71,1
Twitter > Podcast Advertising > Podcast Advertising > SMS Marketing > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > SMS Marketing > Organic Search > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > SMS Marketing > Pinterest > Online Display,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Snapchat > Podcast Advertising > LinkedIn > Content Marketing > Facebook,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > TikTok,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > TikTok > Podcast Advertising > Facebook,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > Twitter,0,0.0,2
Twitter > Podcast Advertising > Podcast Advertising > Twitter > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > YouTube,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > YouTube > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Podcast Advertising > YouTube > Podcast Advertising > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Referral Programs,1,299.37,1
Twitter > Podcast Advertising > Referral Programs > Podcast Advertising > Podcast Advertising > Pinterest,0,0.0,1
Twitter > Podcast Advertising > Referral Programs > Twitter > Twitter,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing,3,487.51,16
Twitter > Podcast Advertising > SMS Marketing > Facebook,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > Google Paid Search > Online Display,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > LinkedIn,0,0.0,2
Twitter > Podcast Advertising > SMS Marketing > Online Display,0,0.0,2
Twitter > Podcast Advertising > SMS Marketing > Online Display > Podcast Advertising > Facebook,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > Organic Search > Podcast Advertising > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > Pinterest,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > Pinterest > Snapchat,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > Podcast Advertising,1,688.3,3
Twitter > Podcast Advertising > SMS Marketing > Podcast Advertising > Twitter,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > SMS Marketing > Pinterest,0,0.0,1
Twitter > Podcast Advertising > SMS Marketing > TikTok > Twitter,1,35.77,0
Twitter > Podcast Advertising > SMS Marketing > Twitter,0,0.0,2
Twitter > Podcast Advertising > SMS Marketing > Twitter > Content Marketing,1,977.03,0
Twitter > Podcast Advertising > SMS Marketing > Twitter > Online Display,1,246.04,0
Twitter > Podcast Advertising > Snapchat,1,850.48,7
Twitter > Podcast Advertising > Snapchat > Facebook,0,0.0,1
Twitter > Podcast Advertising > TikTok,0,0.0,11
Twitter > Podcast Advertising > TikTok > Content Marketing,1,163.55,0
Twitter > Podcast Advertising > TikTok > LinkedIn > Content Marketing,0,0.0,1
Twitter > Podcast Advertising > TikTok > Organic Search,1,69.4,0
Twitter > Podcast Advertising > TikTok > Pinterest,0,0.0,1
Twitter > Podcast Advertising > TikTok > Podcast Advertising,0,0.0,4
Twitter > Podcast Advertising > TikTok > Podcast Advertising > Facebook,0,0.0,1
Twitter > Podcast Advertising > TikTok > Podcast Advertising > SMS Marketing,0,0.0,1
Twitter > Podcast Advertising > TikTok > Referral Programs,0,0.0,1
Twitter > Podcast Advertising > TikTok > SMS Marketing,1,212.26,0
Twitter > Podcast Advertising > TikTok > TikTok,0,0.0,1
Twitter > Podcast Advertising > TikTok > TikTok > Pinterest,0,0.0,1
Twitter > Podcast Advertising > TikTok > Twitter,0,0.0,1
Twitter > Podcast Advertising > TikTok > Twitter > Organic Search > Content Marketing > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Twitter,3,2505.67,31
Twitter > Podcast Advertising > Twitter > Affiliate Marketing,0,0.0,1
Twitter > Podcast Advertising > Twitter > Affiliate Marketing > TikTok,0,0.0,1
Twitter > Podcast Advertising > Twitter > Bing Paid Search,0,0.0,2
Twitter > Podcast Advertising > Twitter > Content Marketing,0,0.0,2
Twitter > Podcast Advertising > Twitter > Content Marketing > LinkedIn,0,0.0,1
Twitter > Podcast Advertising > Twitter > Email,0,0.0,1
Twitter > Podcast Advertising > Twitter > Email > Facebook,0,0.0,1
Twitter > Podcast Advertising > Twitter > Facebook,0,0.0,1
Twitter > Podcast Advertising > Twitter > LinkedIn,2,1499.23,1
Twitter > Podcast Advertising > Twitter > Online Display,0,0.0,1
Twitter > Podcast Advertising > Twitter > Online Display > Online Display > Online Display,0,0.0,1
Twitter > Podcast Advertising > Twitter > Online Display > Podcast Advertising > Bing Paid Search,0,0.0,1
Twitter > Podcast Advertising > Twitter > Online Display > Twitter,0,0.0,1
Twitter > Podcast Advertising > Twitter > Organic Search > Online Display > Facebook,0,0.0,1
Twitter > Podcast Advertising > Twitter > Organic Search > Podcast Advertising,0,0.0,1
Twitter > Podcast Advertising > Twitter > Pinterest > Affiliate Marketing > Email,0,0.0,1
Twitter > Podcast Advertising > Twitter > Pinterest > LinkedIn > Facebook,0,0.0,1
